id,"title","description","image_url",price,"created_at","updated_at","artist","typo"
6862,"Paperback Writer","JohnLennon  and Paul McCartney","1.jpg",14.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6863,"Penny Lane","JohnLennon  and Paul McCartney","1.jpg",17.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6864,"All You Need Is Love","JohnLennon  and Paul McCartney","1.jpg",18.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6865,"Lady Madonna","JohnLennon  and Paul McCartney","1.jpg",20.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6866,"Hey Jude","GeorgeHarrisonJohn Lennon  and Paul McCartney","1.jpg",21.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6867,"The Ballad Of John And Yoko","JohnLennon  and Paul McCartney","1.jpg",23.27,"2011-10-19 19:18:45","2011-10-19 19:18:45","Beatles","audio-CD"
6868,"Beauty And The Beast","David Bowie","\"Heroes\".jpg",1.10,"2011-10-19 19:18:45","2011-10-19 19:18:45","David Bowie","audio-CD"
6869,"Sons Of The Silent Age","David Bowie","\"Heroes\".jpg",4.10,"2011-10-19 19:18:45","2011-10-19 19:18:45","David Bowie","audio-CD"
6870,"The Secret Life Of Arabia","Carlos Alomar/Brian Eno","\"Heroes\".jpg",10.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6871,"Changes","David Bowie","Hunky_Dory.jpg",1.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6872,"Oh! You Pretty Things","David Bowie","Hunky_Dory.jpg",2.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6873,"Eight Line Poem","David Bowie","Hunky_Dory.jpg",3.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6874,"Life On Mars?","David Bowie","Hunky_Dory.jpg",4.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6875,"Kooks","David Bowie","Hunky_Dory.jpg",5.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6876,"Quicksand","David Bowie","Hunky_Dory.jpg",6.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6877,"Fill Your Heart","Paul Williams/Biff Rose","Hunky_Dory.jpg",7.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6878,"Andy Warhol","David Bowie","Hunky_Dory.jpg",8.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6879,"Song For Bob Dylan","David Bowie","Hunky_Dory.jpg",9.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6880,"Queen Bitch","David Bowie","Hunky_Dory.jpg",10.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6881,"The Bewlay Brothers","David Bowie","Hunky_Dory.jpg",11.11,"2011-10-19 19:18:46","2011-10-19 19:18:46","David Bowie","audio-CD"
6882,"Only A Northern Song [Mono]","George Harrison","Yellow_Submarine_[2009_Stereo_Remaster].jpg",2.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6883,"All Together Now","JohnLennon  and Paul McCartney","Yellow_Submarine_[2009_Stereo_Remaster].jpg",3.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6884,"Hey Bulldog","JohnLennon  and Paul McCartney","Yellow_Submarine_[2009_Stereo_Remaster].jpg",4.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6885,"Its All Too Much","George Harrison","Yellow_Submarine_[2009_Stereo_Remaster].jpg",5.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6886,"Pepperland","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",7.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6887,"Sea Of Time","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",8.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6888,"Sea Of Holes","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",9.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6889,"Sea Of Monsters","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",10.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6890,"March Of The Meanies","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",11.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6891,"Pepperland Laid Waste","George Martin","Yellow_Submarine_[2009_Stereo_Remaster].jpg",12.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6892,"Yellow Submarine In Pepperland","JohnLennon  and Paul McCartney","Yellow_Submarine_[2009_Stereo_Remaster].jpg",13.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Beatles","audio-CD"
6893,"Sweet Dreams (Are Made Of This)","David A. Stewart","Greatest_Hits.jpg",1.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6894,"When Tomorrow Comes","Patrick Seymour/David A. Stewart","Greatest_Hits.jpg",2.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6895,"Here Comes The Rain Again","David A. Stewart","Greatest_Hits.jpg",3.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6896,"Whos That Girl?","David A. Stewart","Greatest_Hits.jpg",4.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6897,"Dont Ask Me Why","David A. Stewart","Greatest_Hits.jpg",9.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6898,"I Need A Man","David A. Stewart","Greatest_Hits.jpg",10.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6899,"Love Is A Stranger","David A. Stewart","Greatest_Hits.jpg",11.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6900,"Thorn In My Side","David A. Stewart","Greatest_Hits.jpg",12.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6901,"Angel","David A. Stewart","Greatest_Hits.jpg",14.14,"2011-10-19 19:18:46","2011-10-19 19:18:46","Eurythmics","audio-CD"
6902,"Wiggle Wiggle",NULL,"Under_The_Red_Sky.jpg",1.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6903,"Under The Red Sky",NULL,"Under_The_Red_Sky.jpg",2.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6904,"Unbelievable",NULL,"Under_The_Red_Sky.jpg",3.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6905,"Born In Time",NULL,"Under_The_Red_Sky.jpg",4.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6906,"T.V. Talkin Song",NULL,"Under_The_Red_Sky.jpg",5.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6907,"10,000 Men",NULL,"Under_The_Red_Sky.jpg",6.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6908,"2 X 2",NULL,"Under_The_Red_Sky.jpg",7.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6909,"God Knows",NULL,"Under_The_Red_Sky.jpg",8.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6910,"Handy Dandy",NULL,"Under_The_Red_Sky.jpg",9.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6911,"Cats In The Well",NULL,"Under_The_Red_Sky.jpg",10.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6912,"All Or Nothing At All",NULL,"Love_Scenes.jpg",1.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6913,"Peel Me A Grape",NULL,"Love_Scenes.jpg",2.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6914,"I Dont Know Enough About You",NULL,"Love_Scenes.jpg",3.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6915,"I Miss You So",NULL,"Love_Scenes.jpg",4.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6916,"Lost Mind",NULL,"Love_Scenes.jpg",6.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6917,"I Dont Stand A Ghost Of A Chance With You",NULL,"Love_Scenes.jpg",7.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6918,"Youre Getting To Be A Habit With Me",NULL,"Love_Scenes.jpg",8.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6919,"Gentle Rain",NULL,"Love_Scenes.jpg",9.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6920,"How Deep Is The Ocean",NULL,"Love_Scenes.jpg",10.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6921,"My Love Is",NULL,"Love_Scenes.jpg",11.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6922,"Garden In The Rain",NULL,"Love_Scenes.jpg",12.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Diana Krall","audio-CD"
6923,"Tangled Up In Blue","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",1.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6924,"Simple Twist Of Fate","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",2.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6925,"Youre A Big Girl (Now)","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",3.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6926,"Idiot Wind","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",4.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6927,"Youre Gonna Make Me Lonesome When You Go","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",5.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6928,"Meet Me In The Morning","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",6.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6929,"Lily, Rosemary And The Jack Of Hearts","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",7.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6930,"If You See Her, Say Hello","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",8.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6931,"Shelter From The Storm","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",9.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6932,"Buckets Of Rain","B. Dylan/Dylan","Blood_On_The_:Tracks.jpg",10.10,"2011-10-19 19:18:46","2011-10-19 19:18:46","Bob Dylan","audio-CD"
6933,"Creep","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",2.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6934,"How Do You?","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",3.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6935,"Stop Whispering","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",4.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6936,"Thinking About You","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",5.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6937,"Ripcord","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",7.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6938,"Vegetable","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",8.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6939,"Prove Yourself","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",9.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6940,"I Cant","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",10.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6941,"Lurgee","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",11.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6942,"Blow Out","Colin Greenwood/Edward OBrien/Jonathan Greenwood/Philip Selway/Thomas Yorke","Pablo_Honey.jpg",12.12,"2011-10-19 19:18:46","2011-10-19 19:18:46","Radiohead","audio-CD"
6943,"Nothing Too Much Just Out Of Sight","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",1.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6944,"Two Magpies","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",2.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6945,"Sing The Changes","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",3.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6946,"Travelling Light","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",4.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6947,"Highway","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",5.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6948,"Light From Your Lighthouse","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",6.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6949,"Dance Til Were High","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",8.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6950,"Lifelong Passion","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",9.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6951,"Is This Love?","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",10.13,"2011-10-19 19:18:46","2011-10-19 19:18:46","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6952,"Lovers In A Dream","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",11.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6953,"Universal Here, Everlasting Now","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",12.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6954,"Dont Stop Running","PaulMcCartneyPaul McCartney  and Youth","Electric_Arguments.jpg",13.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Paul McCartney (Produced by Youth: Fireman)","audio-CD"
6955,"With A Little Help From My Friends","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",2.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6956,"Lucy In The Sky With Diamonds","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",3.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6957,"Getting Better","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",4.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6958,"Fixing A Hole","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",5.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6959,"Shes Leaving Home","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",6.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6960,"Being For The Benefit Of Mr. Kite!","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",7.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6961,"When Im Sixty-Four","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",9.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6962,"Lovely Rita","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",10.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6963,"Good Morning Good Morning","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",11.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6964,"Sgt. Peppers Lonely Hearts Club Band (Reprise)","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",12.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6965,"A Day In The Life","Lennon/McCartney","Sgt._Peppers_Lonely_Hearts_Club_Band.jpg",13.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Beatles","audio-CD"
6966,"The Diary","Martin Hall","A_Different_typo_Of_Living.jpg",2.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6967,"Smoking On A Rainy Day","Martin Hall","A_Different_typo_Of_Living.jpg",4.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6968,"The Mind Of A Madman","Martin Hall","A_Different_typo_Of_Living.jpg",5.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6969,"Another Couple","Martin Hall","A_Different_typo_Of_Living.jpg",6.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6970,"Swimming","Martin Hall","A_Different_typo_Of_Living.jpg",7.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6971,"11 Again","Martin Hall","A_Different_typo_Of_Living.jpg",8.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6972,"Theres Money In Those Flowers","Martin Hall","A_Different_typo_Of_Living.jpg",9.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6973,"On The Left Side Of Right","Martin Hall","A_Different_typo_Of_Living.jpg",10.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6974,"Untouchable","Martin Hall","A_Different_typo_Of_Living.jpg",11.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Martin Hall","audio-CD"
6975,"The Sleeping Beauty Suite. Op. 66a - 5. Apotheose","Tchaikovsky","Tchaikovsky:_Ballets.jpg",6.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6976,"Swan Lake Suite, Op. 20 - 1. Scene","Tchaikovsky","Tchaikovsky:_Ballets.jpg",7.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6977,"Swan Lake Suite, Op. 20 - 2. Valse","Tchaikovsky","Tchaikovsky:_Ballets.jpg",8.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6978,"Swan Lake Suite, Op. 20 - 3. Dance Of The Swans","Tchaikovsky","Tchaikovsky:_Ballets.jpg",9.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6979,"Swan Lake Suite, Op. 20 - 4. Pas Daction","Tchaikovsky","Tchaikovsky:_Ballets.jpg",10.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6980,"Swan Lake Suite, Op. 20 - 5. Danse hongroise-Czardas","Tchaikovsky","Tchaikovsky:_Ballets.jpg",11.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6981,"Swan Lake Suite, Op. 20 - 8. Mazurka","Tchaikovsky","Tchaikovsky:_Ballets.jpg",14.14,"2011-10-19 19:18:47","2011-10-19 19:18:47","Peter Wohlert; Berlin Radio Symphony Orchestra","audio-CD"
6982,"I Zimbra","Talking Heads","Fear_Of_Music.jpg",1.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6983,"Mind","Talking Heads","Fear_Of_Music.jpg",2.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6984,"Paper","Talking Heads","Fear_Of_Music.jpg",3.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6985,"Cities","Talking Heads","Fear_Of_Music.jpg",4.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6986,"Life During Wartime","Chris Frantz/Jerry Harrison/Tina Weymouth","Fear_Of_Music.jpg",5.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6987,"Memories Cant Wait","Talking Heads","Fear_Of_Music.jpg",6.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6988,"Air","Talking Heads","Fear_Of_Music.jpg",7.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6989,"Heaven","Talking Heads","Fear_Of_Music.jpg",8.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6990,"Animals","Talking Heads","Fear_Of_Music.jpg",9.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6991,"Electric Guitar","Talking Heads","Fear_Of_Music.jpg",10.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6992,"Drugs","Talking Heads","Fear_Of_Music.jpg",11.11,"2011-10-19 19:18:47","2011-10-19 19:18:47","Talking Heads","audio-CD"
6993,"Toccata and Fugue in D Minor","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",1.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Johann Sebastian Bach","audio-CD"
6994,"Wachet Auf, Ruft Uns Die Stimme","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",6.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Johann Sebastian Bach","audio-CD"
6995,"Brandenburg Concerto No. 3 in G","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",7.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Adrian Boult: London Philharmonic Orchestra","audio-CD"
6996,"Italian Concerto","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",8.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Johann Sebastian Bach","audio-CD"
6997,"Allegro","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",10.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Johann Sebastian Bach","audio-CD"
6998,"Allegro assai","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",12.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","Johann Sebastian Bach","audio-CD"
6999,"Prelude and Fugue No. 5 in D","Bach Johann Sebastian","Bach:_The_Best_Of_Bach.jpg",13.13,"2011-10-19 19:18:47","2011-10-19 19:18:47","John Ogdon","audio-CD"
